4996.55,4491.93,0,0
935.36,935.36,0,0
1170.73,1148.55,0,0
3024.94,1415.36,0,3380
906.22,906.22,0,520
1477.66,1477.66,0,1430
677.45,667.46,0,0
994.44,969.27,0,0
2421.42,1527.24,1,2665
1287.39,1287.39,0,0
2577.61,2379.61,0,0
1723.56,1483.43,1,1801.865
3240.83,2911.19,0,0
1607.04,1580.55,0,1594.437
4331.82,4331.82,0,0
666.24,666.24,0,260
3680.54,3482.9,0,0
2700.99,2700.99,0,0
865.3,865.3,0,0
884.62,884.62,1,520
884.83,884.83,1,650
1401.12,849.71,1,1141.751
2627.3,2429.3,0,0
1009.65,1009.65,1,650
2655.05,2523.05,0,0
877.73,857.5,0,0
2422.06,2422.06,0,0
1206.35,1206.35,0,1105
677.55,677.55,0,0
2135.84,1004.52,1,2286.206
3782.04,3386.76,0,0
481.53,481.53,0,130
2888.38,1325.04,1,3236.519
3293.91,1569.45,0,3678.532
2147.82,2015.58,0,0
1461.29,1394.93,0,1386.268
3232.56,2902.92,0,0
2540.35,2342.35,0,0
2593.57,2593.57,0,2860
837.44,837.44,1,520
1196.8,1196.8,0,1040
1004.93,961.48,0,0
4374.25,2729.33,1,5200
1310.31,1310.31,0,0
776.29,758.53,0,0
671.71,671.71,0,260
1891.72,1891.72,1,2015
1701.73,1658.7,0,0
1050.43,869.67,0,910
3436.75,3436.75,0,3900
599.81,599.81,0,0
559.74,559.74,0,195
974.19,974.19,0,650
1319.81,1319.81,0,1040
4095.1,3673.57,0,0
2011.01,2011.01,0,0
440.67,440.67,0,130
1026.97,1026.97,0,780
894.04,868.87,0,0
2004.96,2004.96,0,1950
1022.99,1022.99,0,0
3433.7,3433.7,0,0
3855.72,3476.91,0,0
2334.03,2334.03,0,2600
1064.86,1054.83,0,0
2042.82,1910.58,1,2121.912
1457,1457,1,1300
3769.18,1559.38,1,4413.864
825.38,825.38,0,0
781,760.77,0,0
1298.66,1298.66,0,0
1377.03,1377.03,0,0
2038.69,1939.51,0,0
1171.23,1171.23,0,0
1768.44,1768.44,0,0
2520.89,2520.89,0,0
1166.71,1166.71,0,0
4387.14,4387.14,0,0
1424.38,1424.38,0,1300
2040.27,2040.27,0,0
2466.63,2400.63,0,0
1940.04,1940.04,0,0
757.21,745.35,0,0
1358.09,1358.09,1,1300
1998.22,1890.16,0,0
1670.82,1670.82,0,1690
1985.14,1985.14,0,0
3243.4,3029.16,0,0
3208.6,2994.36,0,0
1437.99,1437.99,0,1300
3250.82,3250.82,0,0
955.47,955.47,0,0
1096.17,804.9,0,780
2122.96,2122.96,0,0
571.93,571.93,0,0
4041.45,755.16,0,4680
887.75,887.75,0,0
968.46,968.46,0,585
2846.73,2846.73,0,0
1515.94,1460.64,0,0
3236.84,1122.68,1,3714.191
554.82,551.35,0,0
654.94,654.94,0,0
1627.86,534.85,1,1560
814.63,814.63,0,390
1290.74,1290.74,0,0
2965.55,1099.64,1,3250
2425.72,1328.09,0,2665
3793.77,1423.82,0,4413.864
452.6,452.6,0,0
4908.47,4381.91,0,5884.528
2604.65,2406.65,0,0
1891.46,1891.46,0,1950
1236.07,1191.71,0,0
1648.54,1569.53,0,0
1143.82,851.42,1,859.092
4501.65,4501.65,0,0
1543.14,1476.78,0,0
2561.07,2561.07,1,2665
1946.55,1946.55,0,0
1272.13,1218.89,0,0
683.03,679.56,0,0
1012.86,972.76,0,0
2459.96,2459.96,0,0
1126.44,1081.71,0,0
4436.82,4186.67,0,0
650.69,650.69,0,260
628.87,625.4,0,0
1139.41,1139.41,0,1040
2512.83,2512.83,0,0
770.25,770.25,0,520
1221.36,730.8,0,1097.668
2084.91,2084.91,0,2080
1885.97,1885.97,0,0
2817.7,811.9,1,3120
2526.72,1447.61,0,2730
3293.92,2964.28,0,0
4925.2,4398.64,0,0
2136.34,694.83,1,2145
2093.46,2010.8,0,0
3387.34,3387.34,0,0
1911.11,1783.24,0,0
1137.02,1137.02,0,0
1020.82,995.65,1,682.721
1188.88,1156.34,0,0
3091.06,2871.3,0,0
975.87,975.87,0,0
1540.9,1485.6,1,1371.89
897.9,897.9,0,715
3179.84,2960.08,0,0
527.85,527.85,0,0
1351.79,1309.4,0,0
2008.76,1085.27,1,1980.537
1264.54,1264.54,0,0
674.02,664.78,0,272.012
1318.66,1306.89,0,0
3470.58,3315.84,0,0
906.98,906.98,0,0
1182.34,1182.34,0,0
1896.55,1896.55,0,0
1040.2,1025.35,0,0
1522.91,1493.57,0,0
724.76,720.96,0,0
931.24,636.74,0,780
1085.6,852.58,1,894.907
2560.43,1479.48,0,2827.448
1391.85,1391.85,0,0
1755.23,1660.14,0,0
1479.7,952.83,1,1464.93099999999
1997.62,1909.96,0,0
3524.46,2501.35,1,4051.32
902.28,902.28,1,650
3340.62,3340.62,0,0
2514.83,2179.24,1,2600
1352.28,1352.28,0,0
3856.52,2274.27,1,4353.96
2002.31,2002.31,0,0
2986.31,1878.7,0,3250
1088.1,1088.1,0,0
1498.77,1498.77,0,0
4047.7,3675.32,0,0
1434.3,1434.3,1,1300
3944.34,3739.49,0,0
3336.15,3336.15,0,0
1888.46,1888.46,0,0
3836.84,3836.84,0,0
1214.79,1214.79,0,1040
1218.43,1218.43,0,1040
583.88,583.88,0,0
1367.64,1367.64,0,0
1667.69,1597.42,0,0
1121.27,1121.27,0,0
3656.78,3365.78,0,0
4888.39,4423.27,0,0
997.26,984.87,0,0
4873.11,4407.99,0,0
643.26,643.26,1,260
431.2,431.2,0,0
1660.2,1660.2,0,0
1546.91,1546.91,0,0
1836.61,1836.61,0,0
1536.33,398.57,1,1479.088
1494.57,1494.57,0,0
3062.73,3062.73,0,0
4956.33,4429.77,0,0
2790.6,2790.6,0,0
4572.24,433.23,0,5380.713
1086.66,489.76,1,775.97
3747.79,3500.45,0,0
2575.79,2443.79,0,2771.6
2782.05,2782.05,0,0
3120.97,3120.97,0,0
2474.4,2296.09,0,0
1134.99,1134.99,0,0
1733.47,1733.47,0,0
1229.16,1142.61,0,1040
1681.74,1681.74,0,0
3773.48,3394.67,0,0
1434.92,1434.92,0,1300
433.36,433.36,0,130
873.1,873.1,0,0
735.62,735.62,0,390
1755.14,779.32,0,1750.541
530.4,530.4,0,260
1380.75,1380.75,0,0
1396.15,1396.15,0,0
643.51,643.51,0,195
2611.26,2479.26,0,0
1144.79,1144.79,0,0
1800.08,1692.51,0,0
709.12,709.12,0,0
1024.14,1024.14,1,780
2080.9,1981.72,1,2078.934
691.48,691.48,0,325
1968.27,1968.27,0,0
794.85,589.76,1,455
5042.98,4516.42,0,0
1211.98,1211.98,0,0
649.05,638.47,0,0
630.91,630.91,0,260
846.57,846.57,0,0
1224.55,1224.55,0,910
4459.7,4459.7,0,5200
986.39,968.64,0,0
3705.26,3356.06,0,0
1265.49,1224.2,0,963.677
3849.13,3499.93,0,0
2012.22,1924.56,0,0
1634.86,648.1,0,1560
3819.59,3470.39,0,0
1650.47,708.01,1,1674.192
2120.91,966.51,1,2262.234
2504.4,2504.4,0,0
3795.33,3400.05,0,0
1325.87,1325.87,0,0
2121.77,2121.77,0,0
1414.48,1414.48,0,0
2539.77,2341.77,0,0
648.23,648.23,0,0
4339.58,4339.58,0,0
1944.94,1944.94,0,0
2713.69,2515.69,0,0
1253.64,1253.64,0,1040
1396.1,1340.8,0,0
768,768,1,455
3374.23,3374.23,0,3900
1412.08,1356.78,1,1371.89
2011.95,949.38,1,2015
765.63,752.14,0,0
802.12,802.12,0,0
1306.74,1253.5,0,0
1419.18,1419.18,0,0
3335.76,3335.76,1,3900
2312.82,2134.51,0,0
3966.28,3966.28,0,0
1558.65,1486.77,0,0
2217.95,599.66,0,2210
1009.88,993.11,0,0
3494.54,3494.54,0,0
1771.51,1771.51,0,0
4370.19,4370.19,0,0
3297.49,1534.94,1,3678.532
4440.9,4440.9,0,5200
1794.52,1794.52,1,1755
1135,876.7,1,930.228
2842.84,2842.84,1,3250
1033.15,684.76,1,910
1497.11,1497.11,0,0
4479.73,4479.73,0,0
938.47,657.68,0,682.721
4361.76,4361.76,0,5200
893.03,893.03,0,520
2157.02,2112.96,0,0
1592.81,1592.81,1,1560
1918.67,1918.67,0,0
4944.83,4418.27,0,0
2696.61,622.95,0,2990
1593.2,1514.19,0,0
2032.82,689.34,1,2121.912
2466.05,1126.42,1,2600
707.05,699.14,0,465.283
4395.56,4395.56,0,5200
1009.67,984.5,0,0
4914.12,4387.56,0,0
3415.78,3415.78,0,0
1315.53,1315.53,0,1170
3757.87,878.66,0,4413.864
2032.24,1272.11,0,2080
581.28,577.81,0,0
4360.79,4360.79,0,0
1189.38,1189.38,1,910
1275.08,1275.08,0,0
929.9,929.9,0,0
3189.17,3024.35,0,0
558.42,558.42,0,0
2314.07,2314.07,0,2470
4356.45,4356.45,0,0
2524.06,2524.06,0,0
1818.23,1818.23,0,0
4465.12,4465.12,0,0
2191.43,2032.81,0,0
589.44,589.44,0,0
1381.72,1337.7,0,0
677.55,677.55,0,0
1894.16,1860.05,0,0
2390.3,2390.3,0,2600
728.55,728.55,0,0
1140.82,1140.82,0,0
3779.12,3429.92,0,0
1368.79,1368.79,0,1300
662.75,662.75,0,260
1202.32,1167,0,0
1623.4,1553.13,0,0
655.63,646.39,0,0
852.94,852.94,0,0
3367.18,3064.35,0,0
1144.3,1144.3,0,0
578.03,578.03,0,0
1135.83,1135.83,1,1040
934.85,934.85,0,0
812.45,539,0,464.113
1321.46,1321.46,1,1040
2004.36,2004.36,0,0
1035.45,1035.45,0,780
1206.81,1196.47,1,923.442
706.55,706.55,0,0
1203.22,1191.45,0,1055.301
1477.88,1136.57,1,1382.641
658.95,658.95,0,0
685.3,685.3,0,0
3177.66,1804.19,1,3628.61199999999
1498.93,846.83,1,1300
3493.89,3493.89,0,0
1285.04,1285.04,0,0
2435.69,1985.36,1,2600
1989.73,1989.73,0,1950
1067.98,1067.98,0,0
933.53,911.24,0,0
1150.22,1138.45,0,0
3473.41,3473.41,0,0
815.28,815.28,1,390
600.21,600.21,0,0
796.43,778.5,0,0
1339.01,1339.01,0,0
826.16,818.61,1,399.815
626.72,622.92,0,0
782.05,776.07,0,0
2115,1998.12,0,0
906.21,906.21,0,0
2639.28,2522.64,0,0
1410.36,1351.68,0,0
1164.58,1133.6,0,0
1550.14,1550.14,0,0
2624.73,2508.09,0,0
1394.22,1330.65,0,0
1354.98,1354.98,1,1300
990.43,742.29,1,659.659
1017.98,1017.98,0,650
964.96,942.67,1,678.977
2458.49,2341.85,0,0
3197.85,2918.2,0,0
677.03,667.97,0,0
2539.46,2422.82,0,0
1183,1183,0,0
875.56,875.56,0,0
534.01,529.91,0,0
1056.58,1056.58,0,0
761.15,761.15,0,0
766.25,766.25,0,0
939.28,939.28,0,780
663.47,657.43,0,0
984.77,984.77,0,650
891.48,879.09,0,0
2522.7,2406.06,0,0
1028.49,992.99,0,0
1095.36,1067.83,0,0
855.96,838.63,0,0
869.08,846.79,0,0
761.78,761.78,0,0
880.34,858.05,0,0
1021.78,1006.93,0,669.305
558.65,558.65,0,0
750.14,750.14,0,0
1454.18,1424.84,0,0
2506.46,2389.82,0,0
670.03,663.69,0,0
3140.41,2860.76,0,0
698.85,698.85,0,390
829.82,825.28,0,0
617.38,617.38,0,0
710.36,705.82,0,395.902
3616.78,3354.88,0,0
697.01,688.26,0,0
829.07,829.07,0,520
3211.05,920.06,0,3510
2671.16,2496.2,0,0
1088.03,1064.37,0,0
874.42,874.42,0,0
2342.04,2094.85,1,2600
1023.74,1001.45,0,0
1042.96,1020.67,0,678.977
855.21,844.69,0,0
1236.73,1236.73,0,0
1710.26,1710.26,0,0
678.63,678.63,0,390
1997.87,1072.42,1,2080
1421.02,1421.02,0,1300
848.39,848.39,0,0
972.91,972.91,0,585
2924.89,460.48,1,3250
707.2,704.12,0,0
2069.69,2069.69,0,0
3461.63,3141.41,0,0
1282.43,1282.43,0,0
2429.25,2429.25,0,0
956.08,956.08,0,0
528.35,528.35,0,0
1407.51,1357.52,0,0
1220.42,1220.42,0,0
870.25,855.4,0,0
1193.9,1193.9,0,1040
768.35,760.8,0,0
857.11,778.79,1,466.375
731.53,725.49,0,397.852
1192.82,1192.82,0,0
2443.05,2443.05,0,0
650.88,640.67,1,403.272999999999
1587.73,1515.85,0,0
2606.34,2408.34,0,0
929.98,920.77,0,726.973
1233.9,1233.9,0,1040
1931.49,812.31,1,2057.458
1141.74,1141.74,0,0
574.84,574.84,0,0
3506.88,3506.88,0,0
1052.46,1052.46,0,0
1242.63,1242.63,0,0
2885.34,2885.34,0,0
927.98,927.98,0,0
1524.49,1507.9,0,0
1271.54,1271.54,0,0
2431.86,2431.86,0,0
837.99,837.99,0,0
1465.76,1449.17,0,0
1906.74,1906.74,0,0
1989.99,1963.56,0,0
3503.5,3503.5,0,0
1918.78,1896.86,0,0
1324.87,1324.87,0,0
1138.15,1138.15,0,0
937.44,912.27,0,0
2593.55,2483.55,0,0
1868.64,1868.64,0,0
1745.28,1745.28,0,0
688.76,688.76,0,0
987.66,987.66,0,0
2055.99,1956.81,0,0
1000.23,1000.23,0,0
674.08,674.08,0,0
535.22,528.3,0,268.996
2455.83,2455.83,0,0
1880.15,1772.58,0,0
1550.83,1484.47,0,0
901.65,881.42,1,546.299
1605.48,1605.48,0,0
2509.18,730.37,0,2714.60799999999
4475.3,4475.3,0,0
816.91,816.91,0,520
1421.64,1355.28,0,1386.268
1311.4,1311.4,0,0
827.91,827.91,0,0
2017.67,2017.67,0,0
3336.26,3336.26,1,3900
2094.74,1207.07,0,2121.912
1098.13,1078.08,0,0
1585.53,1089.72,0,1430
689.22,683.29,0,462.709
3404.31,3404.31,0,3900
3724.31,3329.03,0,0
948.56,923.39,0,0
750.11,750.11,1,520
1466.65,1466.65,0,1300
1116.57,777.59,0,975
720.35,720.35,0,0
3028.71,715.14,0,3380
4439.95,4439.95,0,5200
848.92,848.92,0,0
1550.52,850.52,1,1430
2034.23,1575.11,1,2078.934
3886.7,3491.42,0,0
3147.83,1704.94,0,3605.004
498.46,498.46,0,130
3793.86,3398.58,0,0
572.22,568.75,0,264.511
1228.63,1228.63,0,1040
719.42,719.42,0,0
1510.23,1443.37,0,0
917.23,917.23,0,0
860.82,656.72,0,585
3885.69,3490.41,0,4413.864
1539.25,1467.37,0,1393.444
1165.48,1120.75,0,968.149
2435.92,2435.92,0,0
5022.06,2505.04,1,5884.528
1430.57,1140.68,0,1386.268
920.2,906.71,0,0
543.21,543.21,0,0
2512.7,2512.7,0,0
1436.17,1364.29,0,1393.444
835.46,614.76,0,650
1918.78,1918.78,0,1950
582.36,582.36,0,130
2574.71,1673.6,0,2665
3380.58,3380.58,0,0
987.73,987.73,0,0
1796.64,1697.28,0,0
2477.36,1948.8,1,2730
4894.2,4367.64,0,0
1170.67,1135.66,0,0
1092.78,557.98,0,955.513
1426.62,1360.26,0,0
1402.75,1402.75,1,1300
1055.35,1055.35,1,780
2015.84,1916.66,0,0
3168,3168,0,0
711.68,503.77,1,465.283
1953.05,1953.05,0,0
1246.09,1219.48,0,0
955.73,955.73,0,0
859.2,859.2,0,520
2655.08,2512.08,0,0
850.06,588.71,1,650
1240.48,774.82,1,1097.668
2005.55,847.04,0,2078.934
2562.67,2364.67,0,0
2028.08,1956.15,0,0
1531.39,1465.03,0,0
719.86,719.86,0,390
1985.73,1985.73,0,0
3086.97,1177.69,0,3510
1428.01,1361.65,0,0
1877.09,1877.09,0,1950
1158.21,1140.46,0,0
547.25,547.25,0,130
2063.49,1931.25,0,0
1503.23,1470.05,0,0
2493.06,2361.06,0,0
1068.26,1048.21,0,0
784.79,784.79,0,0
3504.88,3504.88,0,0
4524.79,4524.79,0,0
1909.4,1909.4,0,1950
1225.79,1172.55,0,0
1213.26,1178.25,0,0
2947.87,2947.87,0,0
1008.37,1008.37,0,845
1787.19,1787.19,0,0
2695.41,1314.01,0,2990
2662.44,2464.44,0,0
1379.01,1379.01,0,0
1037.59,1020.82,0,671.801
795.94,795.94,0,0
885.47,885.47,0,520
1417.73,1384.55,0,1343.134
1099.74,1073.01,0,0
760.01,753.27,0,0
2314.63,986.39,1,2571.803
1580.07,1580.07,0,0
3652.65,3299,0,0
1200.73,1200.73,0,0
2101.8,2101.8,1,2080
1568.27,1568.27,0,1560
612.42,612.42,0,0
1794.38,842.38,0,1829.841
2950.54,2950.54,0,0
909.92,909.92,0,520
1049.27,1049.27,0,910
1399.11,1399.11,0,1365
1021.67,1021.67,1,780
582.9,582.9,0,0
1227.79,1174.55,0,1109.212
3047.31,991.5,1,3380
3366.42,1610.56,1,3900
1744.16,1650.92,0,0
2048.5,1315,1,2080
1889.67,837.38,0,1811.212
978.28,978.28,0,0
2505.91,2505.91,0,0
603.85,603.85,0,260
823.1,823.1,0,455
1091.65,1091.65,1,780
2380.41,2380.41,0,0
1492.46,1492.46,0,0
3518.54,3518.54,0,0
4779.42,4333.68,0,5779.46199999999
2529.93,2529.93,0,0
897.61,880.84,0,0
2412.08,2412.08,0,0
1330.85,1330.85,0,0
2128.22,1370.2,0,2217.462
921.14,921.14,0,0
3765.17,3369.89,0,0
2507.75,2507.75,0,2600
1165.23,1165.23,0,1040
671.3,671.3,0,195
1435.8,1386.02,0,0
1255.87,1255.87,0,0
1116.41,1116.41,1,780
987.54,976.36,0,0
1883.79,1883.79,0,0
2109.78,979.64,0,2080
757.28,737.63,0,396.656
2699.04,2501.04,0,0
927.87,927.87,0,650
441.37,441.37,0,130
3510.59,1637.95,1,3900
652.66,652.66,0,0
1419.25,1386.07,0,0
1409.03,1342.67,0,0
1759.92,1759.92,1,1820
3354.83,1198.46,0,3900
3354.5,3354.5,0,0
3330.84,1390.92,0,3900
667.3,667.3,0,0
1494.39,1444.61,0,0
1265.88,1265.88,0,0
1400.08,1400.08,1,1300
2395.64,551.96,1,2600
1365.36,855.47,0,1300
737.14,732.02,0,0
924.26,675.54,1,766.844
3358.87,3358.87,0,3900
1112.26,1094.18,0,868.504
1864.83,1778.78,0,0
3408.27,3408.27,0,0
2407.8,2224.55,0,0
1142.78,558.34,1,1040
1443.13,1443.13,0,0
2627.24,2627.24,0,0
2711.31,970.81,1,2925
3415.85,2858.77,1,3900
3474.87,3474.87,0,0
2998.83,2998.83,0,3250
1301.76,921.46,1,1040
922.28,922.28,0,0
4374.6,4374.6,0,0
604.99,604.99,1,260
2572.36,2440.36,0,0
2569.99,2376.9,0,0
1256.89,1210.22,0,970.670999999999
2528.97,2396.97,0,2771.6
2155.57,2043.27,0,0
1191.93,1191.93,0,1040
4905.25,4378.69,0,0
3711.4,3711.4,0,4290
3840.3,3445.02,0,0
1461.91,1390.03,0,0
1257.29,1210.62,0,0
1076.4,1029.73,0,0
3819.95,3424.67,0,0
2365.67,2365.67,0,2600
3938.45,3536.6,0,0
607.61,607.61,0,0
1188.67,1151.21,0,0
568.15,568.15,0,130
2526.09,2328.09,0,0
740.12,494.06,0,520
506.99,506.99,0,0
2060.84,1973.18,0,0
1303.86,456.77,0,1101.217
1479.82,1479.82,0,0
1542.5,448.24,1,1422.538
973.32,973.32,0,0
2033.37,2033.37,0,0
2000.63,2000.63,0,0
991.05,991.05,0,0
627.29,627.29,0,0
983.05,968.2,0,0
1163.2,1163.2,0,0
2258.57,2118.39,0,0
2851.94,2851.94,0,3250
1433.93,1433.93,0,0
3821.76,3525.3,0,0
1356.82,1356.82,0,0
1349.42,1349.42,0,1300
709.7,709.7,0,325
1229.31,1202.08,0,0
784.98,784.98,0,0
2834.4,2557.28,0,0
2697.61,2499.61,0,0
661.44,661.44,0,390
2546.24,2414.24,0,0
894.5,894.5,0,0
1226.57,1173.33,0,0
789.96,789.96,0,0
3479.53,3479.53,0,0
799.79,799.79,0,0
870.89,870.89,0,0
1099.9,1059.8,0,0
853.25,586.48,1,671.801
2335.68,2335.68,0,2600
1048.6,1035.23,0,797.381
4445.49,783.9,0,5200
4429.72,4429.72,0,0
2497.86,2497.86,0,0
500.44,500.44,0,130
2267.89,834,1,2286.206
3519.19,3519.19,0,0
4340.31,1557.92,1,5149.196
3558.24,3558.24,0,4160
1024.58,1024.58,0,650
1700.74,1700.74,0,1560
2587.56,2389.56,0,0
1880.14,1880.14,0,0
1381.24,870.51,1,1335.958
4875.38,4348.82,0,0
2938.87,2938.87,0,0
530.68,530.68,1,130
674.79,674.79,0,0
1925.82,1925.82,0,1950
4234.78,4234.78,0,4940
3005.9,3005.9,0,3250
4352.15,857.17,0,5200
2213.33,2213.33,0,0
644.57,639.45,0,396.656
1151.06,1151.06,0,0
1789.27,1681.7,1,1829.841
1290.44,1089.88,0,1040
2964.94,2964.94,0,0
690.66,534.73,1,462.709
1896.9,1363.86,0,2015
2993.52,2993.52,0,0
2930.06,1931.87,1,3250
1228.61,1228.61,0,1040
720.56,705.24,1,409.916
715.04,610.74,0,264.511
2965.8,2965.8,1,3250
3071.64,2007.37,0,3510
